Id	S	P	O	Found In	Section	Anchor	Kind of match	Text Segment	Anchor-URI
6928	F. W. Micklethwaite	Occupation	Photographer	Abstract	0	photographer	exact	Frank William Micklethwaite (1849–1925) was a prominent Canadian photographer	http://nif.dbpedia.org/wiki/en/F._W._Micklethwaite?dbpv=2016-10&nif=word&char=65,77
6932	Francis Mankiewicz	Occupation	Director	Abstract	0	film director	partial	Francis Mankiewicz (March 15, 1944 in Shanghai, China – August 14, 1993 in Montreal, Quebec, Canada) was a Canadian film director	http://nif.dbpedia.org/wiki/en/Francis_Mankiewicz?dbpv=2016-10&nif=phrase&char=116,129
6934	Frankie Thorn	Occupation	Actress	Abstract	0	actress	exact	Frankie Thorn (born August 27, 1964) is an American actress	http://nif.dbpedia.org/wiki/en/Frankie_Thorn?dbpv=2016-10&nif=word&char=230,237
6935	Fred Jackman	Occupation	Cinematographer	Abstract	0	cinematographer	exact	Fred Wood Jackman (July 9, 1881 – August 27, 1959), was an American cinematographer	http://nif.dbpedia.org/wiki/en/Fred_Jackman?dbpv=2016-10&nif=word&char=68,83
6936	Fred Myton	Occupation	Screenwriter	Abstract	0	screenwriter	exact	Fred Myton (November 15, 1885 – June 6, 1955) was an American screenwriter	http://nif.dbpedia.org/wiki/en/Fred_Myton?dbpv=2016-10&nif=word&char=62,74
6937	Frederick Hazlitt Brennan	Occupation	Screenwriter	Abstract	0	screenwriter	exact	Frederick Hazlitt Brennan (September 23, 1901 – June 30, 1962) was an American screenwriter	http://nif.dbpedia.org/wiki/en/Frederick_Hazlitt_Brennan?dbpv=2016-10&nif=word&char=79,91
6938	Frederick W. Allsopp	Occupation	Author	Section	1	author	exact	Allsopp was an author	http://nif.dbpedia.org/wiki/en/Frederick_W._Allsopp?dbpv=2016-10&nif=word&char=599,605
6943	Gary Talpas	Occupation	Director	Abstract	0	art director	partial	Gary Talpas is an American art director	http://nif.dbpedia.org/wiki/en/Gary_Talpas?dbpv=2016-10&nif=phrase&char=27,39
6946	Geoffrey Regan	Occupation	Historian	Abstract	0	military historian	partial	Geoffrey Regan (born 15 July 1946) is an English military historian	http://nif.dbpedia.org/wiki/en/Geoffrey_Regan?dbpv=2016-10&nif=phrase&char=49,67
6947	Geoffrey of Canterbury	Occupation	Monk	Abstract	0	monk	exact	Geoffrey (died 1154) was a 12th-century Anglo-Norman Benedictine monk	http://nif.dbpedia.org/wiki/en/Geoffrey_of_Canterbury?dbpv=2016-10&nif=word&char=65,69
6948	George Balzer	Occupation	Screenwriter	Abstract	0	screenwriter	exact	George Balzer (1 September 1915 – 28 September 2006) was an American Emmy Award-winning screenwriter	http://nif.dbpedia.org/wiki/en/George_Balzer?dbpv=2016-10&nif=word&char=88,100
6954	Glenn Jordan	Occupation	Director	Abstract	0	Directors Guild of America Award	partial	Jordan has been nominated for thirteen Emmy Awards and won four, for producing the miniseries Benjamin Franklin for producing and directing the Hallmark Hall of Fame production Promise and for executive producing the HBO production[ "Barbarians at the Gate"]. He won two New York area Emmys for the PBS series ["Actor's Choice"] and ["New York Television Theater"].He won the Directors Guild of America Award	http://nif.dbpedia.org/wiki/en/Glenn_Jordan?dbpv=2016-10&nif=phrase&char=1255,1287
6956	Gordon Gostelow	Occupation	Actor	Abstract	0	actor	exact	Gordon Gostelow (14 May 1925 – 3 June 2007) was a New Zealand actor	http://nif.dbpedia.org/wiki/en/Gordon_Gostelow?dbpv=2016-10&nif=word&char=62,67
6957	Gordon Rigby	Occupation	Screenwriter	Abstract	0	screenwriter	exact	Gordon Rigby (August 7, 1897 – July 11, 1975) was an American screenwriter	http://nif.dbpedia.org/wiki/en/Gordon_Rigby?dbpv=2016-10&nif=word&char=62,74
6961	Guillermo Silva Santamaria	Occupation	Painter	Abstract	0	painter	exact	Guillermo Silva Santamaria (7 June 1921 - 29 June 2007) was a Colombian painter	http://nif.dbpedia.org/wiki/en/Guillermo_Silva_Santamaria?dbpv=2016-10&nif=word&char=72,79
6963	Gustav Badin	Occupation	Diarist	Abstract	0	diarist	exact	Adolf Ludvig Gustav Fredrik Albert Badin, né Couchi, known as Badin, (1747 or 1750 – 1822), was a Swedish court-servant and diarist	http://nif.dbpedia.org/wiki/en/Gustav_Badin?dbpv=2016-10&nif=word&char=124,131
6964	Gustav Christian Schwabe	Occupation	Merchant	Section	1	merchant	exact	Gustav Schwabe was born in Hamburg, Germany, to Philipp Benjamin Schwabe, a Jewish merchant	http://nif.dbpedia.org/wiki/en/Gustav_Christian_Schwabe?dbpv=2016-10&nif=word&char=461,469
6964	Gustav Christian Schwabe	Occupation	Merchant	Abstract	0	merchant	exact	Gustav Christian Schwabe (10 May 1813 – 10 January 1897) was a German-born merchant	http://nif.dbpedia.org/wiki/en/Gustav_Christian_Schwabe?dbpv=2016-10&nif=word&char=75,83
6965	Guy Flanagan	Occupation	Actor	Abstract	0	actor	exact	Guy Flanagan is an English actor	http://nif.dbpedia.org/wiki/en/Guy_Flanagan?dbpv=2016-10&nif=word&char=27,32
6967	Halvar Björk	Occupation	Actor	Abstract	0	actor	exact	Erik Halvar Bertil Björk (September 22, 1928 – November 12, 2000) was a Swedish actor	http://nif.dbpedia.org/wiki/en/Halvar_Björk?dbpv=2016-10&nif=word&char=80,85
6967	Halvar Björk	Occupation	Actor	Abstract	0	Best Actor	partial	Björk won the Best Actor	http://nif.dbpedia.org/wiki/en/Halvar_Björk?dbpv=2016-10&nif=phrase&char=366,376
6969	Hanna Siniora	Occupation	Christian	Section	2	Palestinian Christians	partial	 * Palestinian Christians	http://nif.dbpedia.org/wiki/en/Hanna_Siniora?dbpv=2016-10&nif=phrase&char=1132,1154
6969	Hanna Siniora	Occupation	Christian	Abstract	0	Christian	exact	Hanna Siniora (born 6 November 1937) is a Palestinian Christian	http://nif.dbpedia.org/wiki/en/Hanna_Siniora?dbpv=2016-10&nif=word&char=54,63
6971	Harada Nobutane	Occupation	Samurai	Abstract	0	samurai	exact	Harada Nobutane (原田 信種, 1560–1598) was a Japanese samurai	http://nif.dbpedia.org/wiki/en/Harada_Nobutane?dbpv=2016-10&nif=word&char=50,57
6974	Haroon Lorgat	Occupation	South	Abstract	0	South African of Indian origin	partial	Haroon Lorgat (born 26 May 1960) is a South African of Indian origin	http://nif.dbpedia.org/wiki/en/Haroon_Lorgat?dbpv=2016-10&nif=phrase&char=38,68
6974	Haroon Lorgat	Occupation	South	Abstract	0	Cricket South Africa	partial	Haroon Lorgat (born 26 May 1960) is a South African of Indian origin, businessman and chartered accountant. He was appointed Chief Executive of the International Cricket Council in April 2008 succeeding Malcolm Speed. Haroon Lorgat stepped down in June 2012. Lorgat was later roped in to join Sri Lanka Cricket (SLC) as a consultant. He was appointed as chief executive of Cricket South Africa	http://nif.dbpedia.org/wiki/en/Haroon_Lorgat?dbpv=2016-10&nif=phrase&char=373,393
6975	Harry Bromley Davenport	Occupation	Director	Abstract	0	director	exact	Harry Bromley-Davenport (born 15 March 1950 in London, England) is an English director	http://nif.dbpedia.org/wiki/en/Harry_Bromley_Davenport?dbpv=2016-10&nif=word&char=78,86
6983	Henryk Vogelfänger	Occupation	Actor	Abstract	0	actor	exact	Henryk Vogelfänger (4 October 1904 – 6 October 1990), stage name Tońko, was a Polish actor	http://nif.dbpedia.org/wiki/en/Henryk_Vogelfänger?dbpv=2016-10&nif=word&char=85,90
6984	Herb Peterson	Occupation	American	Abstract	0	American	exact	Herbert Ralph "Herb" Peterson (January 5, 1919 – March 25, 2008) was an American	http://nif.dbpedia.org/wiki/en/Herb_Peterson?dbpv=2016-10&nif=word&char=72,80
6986	Hilborne Roosevelt	Occupation	Builder	Section	1	Roosevelt Pipe Organ Builders	partial	Roosevelt was particularly interested in the electric action organ, and was one of the first to study the application of new electrical devices to the manufacture of organ actions. He took out the first patent in the United States for an electric action for the pipe organ when he was 20, and built the first electric action organ in the United States for the Philadelphia Centennial Exposition. Though primarily interested in the technical aspects, he had a good deal of business acumen as well, establishing factories in New York City, Philadelphia, and Baltimore. Hilborne founded the Roosevelt Pipe Organ Builders	http://nif.dbpedia.org/wiki/en/Hilborne_Roosevelt?dbpv=2016-10&nif=phrase&char=1366,1395
6987	Holger Toftoy	Occupation	United	Section	1	United States Military Academy	partial	Holger Nelson Toftoy was born on October 31, 1902 in Marseilles, Illinois. He studied at the University of Wisconsin–Madison as an ROTC cadet, then transferred to the United States Military Academy	http://nif.dbpedia.org/wiki/en/Holger_Toftoy?dbpv=2016-10&nif=phrase&char=358,388
6987	Holger Toftoy	Occupation	United	Abstract	0	United States Army	partial	Major General Holger Nelson Toftoy (October 31, 1902 – April 19, 1967) was a United States Army	http://nif.dbpedia.org/wiki/en/Holger_Toftoy?dbpv=2016-10&nif=phrase&char=77,95
6989	Héctor Luis Palma Salazar	Occupation	Trafficker	Abstract	0	drug trafficker	partial	Héctor Luis Palma Salazar (a.k.a.: "El Güero Palma") is a former Mexican drug trafficker	http://nif.dbpedia.org/wiki/en/Héctor_Luis_Palma_Salazar?dbpv=2016-10&nif=phrase&char=73,88
6990	Iinuma Sadakichi	Occupation	Samurai	Abstract	0	samurai	exact	Iinuma Sadakichi (飯沼 貞吉, April 22, 1854 - February 12, 1931) was a Japanese samurai	http://nif.dbpedia.org/wiki/en/Iinuma_Sadakichi?dbpv=2016-10&nif=word&char=76,83
6991	Ilya São Paulo	Occupation	Actor	Abstract	0	actor	exact	Ilya Flaherty Santana São Paulo (Feira de Santana 13 September 1963) he is a Brazilian actor	http://nif.dbpedia.org/wiki/en/Ilya_São_Paulo?dbpv=2016-10&nif=word&char=87,92
6996	Irvan Perez	Occupation	Singer	Abstract	0	singer	exact	Irván J. Pérez (December 29, 1923 – January 8, 2008), who was sometimes known as "Pooka", was an American Isleño décima singer	http://nif.dbpedia.org/wiki/en/Irvan_Perez?dbpv=2016-10&nif=word&char=120,126
6996	Irvan Perez	Occupation	Singer	Section	6	Washington Post: Irván Pérez, 85; Singer of Décimas Preserved Isleños Culture, Dialect	partial	 * NPR: Louisiana's 'Islenos' Torn Apart by Katrina  * Nola.com: Irvan Perez, keeper of Isleno culture  * Washington Post: Irván Pérez, 85; Singer of Décimas Preserved Isleños Culture, Dialect	http://nif.dbpedia.org/wiki/en/Irvan_Perez?dbpv=2016-10&nif=phrase&char=5937,6023
6996	Irvan Perez	Occupation	Singer	Section	6	Pittsburgh Post-Gazette: Obituary: Irvan J. Perez, Singer preserved unique La. dialect	partial	 * NPR: Louisiana's 'Islenos' Torn Apart by Katrina  * Nola.com: Irvan Perez, keeper of Isleno culture  * Washington Post: Irván Pérez, 85; Singer of Décimas Preserved Isleños Culture, Dialect  * Pittsburgh Post-Gazette: Obituary: Irvan J. Perez, Singer preserved unique La. dialect	http://nif.dbpedia.org/wiki/en/Irvan_Perez?dbpv=2016-10&nif=phrase&char=6027,6113
6997	Isabella Brant	Occupation	Artists	Abstract	0	artists' model	partial	Isabella Brant (or Brandt; 1591– July 15, 1626) was a Flemish artists' model	http://nif.dbpedia.org/wiki/en/Isabella_Brant?dbpv=2016-10&nif=phrase&char=62,76
6998	Israel Gutierrez	Occupation	Reporter	Abstract	0	The Sports Reporters	partial	In November, 2008, Gutierrez began appearing on ESPN's The Sports Reporters	http://nif.dbpedia.org/wiki/en/Israel_Gutierrez?dbpv=2016-10&nif=phrase&char=1098,1118
6998	Israel Gutierrez	Occupation	Reporter	Abstract	0	reporter	exact	Israel Gutierrez (born June 26, 1977) is a sports reporter	http://nif.dbpedia.org/wiki/en/Israel_Gutierrez?dbpv=2016-10&nif=word&char=50,58
7000	J. Charles Haydon	Occupation	Director	Abstract	0	film director	partial	James Charles Haydon (March 27, 1875 – October 15, 1943) was an American film director	http://nif.dbpedia.org/wiki/en/J._Charles_Haydon?dbpv=2016-10&nif=phrase&char=73,86
7002	Jack La Rue	Occupation	Film	Section	2	The Kennel Murder Case (film)	partial	 * Follow the Leader (1930)  * Night World (1932) (uncredited)  * Virtue (1932)  * A Farewell to Arms (1932)  * Christopher Strong (1933)  * Gambling Ship (1933)  * The Woman Accused (1933)  * The Story of Temple Drake (1933)  * Headline Shooter (1933)  * To the Last Man (1933)  * The Kennel Murder Case (film)	http://nif.dbpedia.org/wiki/en/Jack_La_Rue?dbpv=2016-10&nif=phrase&char=2540,2569
7004	Jacqueline Audry	Occupation	Director	Abstract	0	film director	partial	Jacqueline Audry (September 25, 1908 – June 22, 1977) was a French film director	http://nif.dbpedia.org/wiki/en/Jacqueline_Audry?dbpv=2016-10&nif=phrase&char=67,80
7005	Jacques Beurlet	Occupation	Footballer	Abstract	0	footballer	exact	Jacques Beurlet (born 21 December 1944) is a retired Belgian footballer	http://nif.dbpedia.org/wiki/en/Jacques_Beurlet?dbpv=2016-10&nif=word&char=61,71
7006	Jadwiga Piłsudska	Occupation	Pilot	Section	1	ferry pilots	partial	Later she acquired her aircraft pilot's license, and in July 1942, she joined the Air Transport Auxiliary. With the rank of Second Officer (Flying Officer) she flew unarmed military aircraft in the dangerous skies of wartime Britain and was, with Anna Leska and the Lithuanian-Pole Barbara Wojtulanis, one of several Polish women who served as wartime ferry pilots	http://nif.dbpedia.org/wiki/en/Jadwiga_Piłsudska?dbpv=2016-10&nif=phrase&char=1456,1468
7006	Jadwiga Piłsudska	Occupation	Pilot	Abstract	0	pilot	exact	Jadwiga Piłsudska-Jaraczewska (28 February 1920 – 16 November 2014) was a Polish pilot	http://nif.dbpedia.org/wiki/en/Jadwiga_Piłsudska?dbpv=2016-10&nif=word&char=81,86
7007	Jaime Cardriche	Occupation	Actor	Abstract	0	actor	exact	Jaime Cardriche (March 20, 1968 – July 28, 2000) was an American actor	http://nif.dbpedia.org/wiki/en/Jaime_Cardriche?dbpv=2016-10&nif=word&char=65,70
7008	Jaime Rosales (director)	Occupation	Director	Abstract	0	film director	partial	Jaime Rosales (Barcelona, 1970) is a Spanish film director	http://nif.dbpedia.org/wiki/en/Jaime_Rosales_(director)?dbpv=2016-10&nif=phrase&char=45,58
7008	Jaime Rosales (director)	Occupation	Director	Abstract	0	Directors' Fortnight	partial	His 2012 film Dream and Silence has been selected to be screened in the Directors' Fortnight	http://nif.dbpedia.org/wiki/en/Jaime_Rosales_(director)?dbpv=2016-10&nif=phrase&char=815,835
7009	James Alderman	Occupation	Smuggler	Abstract	0	smuggler	exact	James Horace Alderman (in some sources Aldermon) (June 24, 1884 – August 17, 1929) was an alcohol smuggler	http://nif.dbpedia.org/wiki/en/James_Alderman?dbpv=2016-10&nif=word&char=98,106
7010	James Arthur Ray	Occupation	Speaker	Abstract	0	motivational speaker	partial	James Arthur Ray (born November 22, 1957) is a motivational speaker	http://nif.dbpedia.org/wiki/en/James_Arthur_Ray?dbpv=2016-10&nif=phrase&char=47,67
7012	James R. Stein	Occupation	Screenwriter	Abstract	0	screenwriter	exact	James R. Stein (born January 9, 1950) is an American screenwriter	http://nif.dbpedia.org/wiki/en/James_R._Stein?dbpv=2016-10&nif=word&char=53,65
7016	Jane A. Rogers	Occupation	Actor	Abstract	0	actor	exact	Jane A. Rogers (born April 6, 1960) is an American actor	http://nif.dbpedia.org/wiki/en/Jane_A._Rogers?dbpv=2016-10&nif=word&char=51,56
7017	Janko Matúška	Occupation	Poet	Abstract	0	Slovak poet	partial	Janko Matúška (* 10 January 1821, Dolný Kubín, † 11 January 1877, Dolný Kubín) was a Slovak poet	http://nif.dbpedia.org/wiki/en/Janko_Matúška?dbpv=2016-10&nif=phrase&char=85,96
7021	Jay Miltner	Occupation	Radio	Abstract	0	radio	exact	Francis Jay Miltner (September 29, 1917 – died April 29, 1991), known professionally as Jay Miltner, was an American radio	http://nif.dbpedia.org/wiki/en/Jay_Miltner?dbpv=2016-10&nif=word&char=117,122
7021	Jay Miltner	Occupation	Radio	Abstract	0	radio station	partial	Miltner's association with the then-NBC-owned Cleveland outlet began with its radio station	http://nif.dbpedia.org/wiki/en/Jay_Miltner?dbpv=2016-10&nif=phrase&char=345,358
7024	Jeff Greenstein	Occupation	Writer	Section	1	Writers Guild awards	partial	Greenstein has been nominated for numerous Emmy awards, Producers Guild awards, Writers Guild awards	http://nif.dbpedia.org/wiki/en/Jeff_Greenstein?dbpv=2016-10&nif=phrase&char=864,884
7024	Jeff Greenstein	Occupation	Writer	Abstract	0	television writer	partial	Jeff Greenstein is an American television writer	http://nif.dbpedia.org/wiki/en/Jeff_Greenstein?dbpv=2016-10&nif=phrase&char=31,48
7024	Jeff Greenstein	Occupation	Writer	Abstract	0	Writers Guild of America	partial	Greenstein was born in Atlanta, Georgia, attended The Lovett School and Riverwood High School, and graduated from Tufts University in 1984 with a self-designed major in film and dance; his thesis was entitled Footage: Choreographic Approaches to Filmmaking in Theory and Practice. He is a member of the Writers Guild of America	http://nif.dbpedia.org/wiki/en/Jeff_Greenstein?dbpv=2016-10&nif=phrase&char=703,727
